LDA6Topic4,LDA9Topic2,LDA11Topic4,LDA11Topic10,LDA12Topic1,LDA12Topic2,LDA12Topic6,LDA12Topic11,LDA13Topic11,LDA14Topic10,LDA17Topic7,LDA17Topic12,LDA19Topic15
0.0625,0.578947368,0.523809524,0.047619048,0.045454545,0.045454545,0.045454545,0.045454545,0.043478261,0.041666667,0.037037037,0.037037037,0.034482759
0.119318182,0.396648045,0.447513812,0.392265193,0.005494505,0.005494505,0.005494505,0.005494505,0.005464481,0.005434783,0.005347594,0.005347594,0.058201058
0.013157895,0.898734177,0.012345679,0.012345679,0.012195122,0.012195122,0.012195122,0.012195122,0.012048193,0.011904762,0.011494253,0.011494253,0.460674157
0.001976285,0.080550098,0.021526419,0.001956947,0.001953125,0.001953125,0.021484375,0.041015625,0.391812865,0.23540856,0.156673114,0.001934236,0.001926782
0.003623188,0.003584229,0.003558719,0.003558719,0.003546099,0.393617021,0.003546099,0.464539007,0.003533569,0.003521127,0.003484321,0.003484321,0.003460208
0.02173913,0.020408163,0.019607843,0.019607843,0.019230769,0.019230769,0.403846154,0.019230769,0.018867925,0.759259259,0.01754386,0.01754386,0.016949153
0.318181818,0.014492754,0.014084507,0.577464789,0.013888889,0.013888889,0.013888889,0.013888889,0.01369863,0.013513514,0.012987013,0.012987013,0.012658228
0.017857143,0.016949153,0.016393443,0.836065574,0.016129032,0.016129032,0.016129032,0.016129032,0.015873016,0.015625,0.014925373,0.014925373,0.014492754
0.891304348,0.020408163,0.019607843,0.019607843,0.019230769,0.019230769,0.019230769,0.019230769,0.018867925,0.018518519,0.01754386,0.01754386,0.016949153
0.013157895,0.139240506,0.135802469,0.012345679,0.012195122,0.62195122,0.012195122,0.012195122,0.012048193,0.011904762,0.011494253,0.011494253,0.011235955
0.015151515,0.014492754,0.014084507,0.014084507,0.013888889,0.013888889,0.291666667,0.013888889,0.01369863,0.013513514,0.402597403,0.012987013,0.012658228
0.038461538,0.034482759,0.677419355,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.910714286,0.016949153,0.016393443,0.016393443,0.016129032,0.016129032,0.016129032,0.016129032,0.015873016,0.015625,0.014925373,0.014925373,0.014492754
0.005376344,0.111111111,0.005235602,0.895287958,0.005208333,0.005208333,0.057291667,0.005208333,0.005181347,0.005154639,0.005076142,0.005076142,0.005025126
0.004237288,0.0041841,0.004149378,0.004149378,0.004132231,0.004132231,0.004132231,0.004132231,0.004115226,0.004098361,0.004048583,0.004048583,0.847389558
0.807692308,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.006849315,0.275167785,0.735099338,0.006622517,0.006578947,0.006578947,0.006578947,0.006578947,0.006535948,0.006493506,0.006369427,0.006369427,0.320754717
0.038461538,0.379310345,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.297297297,0.282051282
0.002293578,0.093394077,0.002267574,0.002267574,0.002262443,0.794117647,0.047511312,0.13800905,0.002257336,0.002252252,0.002237136,0.002237136,0.002227171
0.004854369,0.004784689,0.004739336,0.004739336,0.004716981,0.004716981,0.004716981,0.004716981,0.004694836,0.004672897,0.004608295,0.004608295,0.917808219
0.375,0.016949153,0.016393443,0.016393443,0.016129032,0.016129032,0.016129032,0.016129032,0.174603175,0.171875,0.014925373,0.313432836,0.15942029
0.276315789,0.012658228,0.135802469,0.012345679,0.012195122,0.012195122,0.012195122,0.012195122,0.012048193,0.130952381,0.356321839,0.126436782,0.123595506
0.038461538,0.379310345,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.015151515,0.014492754,0.85915493,0.014084507,0.013888889,0.013888889,0.013888889,0.013888889,0.01369863,0.013513514,0.012987013,0.012987013,0.012658228
0.077608142,0.001267427,0.532237674,0.001264223,0.001262626,0.001262626,0.001262626,0.001262626,0.001261034,0.001259446,0.427854454,0.001254705,0.001251564
0.0625,0.052631579,0.047619048,0.047619048,0.045454545,0.045454545,0.045454545,0.045454545,0.043478261,0.041666667,0.037037037,0.037037037,0.034482759
0.00862069,0.008403361,0.421487603,0.504132231,0.008196721,0.008196721,0.008196721,0.008196721,0.008130081,0.008064516,0.007874016,0.007874016,0.085271318
0.254729289,0.10459433,0.355258873,0.068707261,0.000325521,0.000325521,0.049153646,0.000325521,0.260657338,0.000325309,0.000324992,0.000324992,0.000324781
0.015151515,0.014492754,0.014084507,0.014084507,0.013888889,0.013888889,0.013888889,0.291666667,0.287671233,0.013513514,0.012987013,0.012987013,0.012658228
0.017857143,0.016949153,0.016393443,0.016393443,0.016129032,0.016129032,0.016129032,0.822580645,0.015873016,0.015625,0.014925373,0.014925373,0.014492754
0.375,0.016949153,0.016393443,0.016393443,0.016129032,0.016129032,0.016129032,0.016129032,0.015873016,0.015625,0.014925373,0.014925373,0.304347826
0.011627907,0.011235955,0.010989011,0.010989011,0.010869565,0.010869565,0.010869565,0.010869565,0.010752688,0.010638298,0.010309278,0.010309278,0.818181818
0.038461538,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.538461538
0.038461538,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.538461538
0.212328767,0.006711409,0.072847682,0.006622517,0.006578947,0.006578947,0.664473684,0.006578947,0.006535948,0.006493506,0.006369427,0.006369427,0.006289308
0.108391608,0.003460208,0.621993127,0.10652921,0.003424658,0.003424658,0.003424658,0.003424658,0.003412969,0.003401361,0.205387205,0.003367003,0.003344482
0.004424779,0.091703057,0.004329004,0.004329004,0.004310345,0.909482759,0.047413793,0.004310345,0.004291845,0.004273504,0.004219409,0.004219409,0.0041841
0.027777778,0.025641026,0.756097561,0.024390244,0.023809524,0.023809524,0.023809524,0.023809524,0.023255814,0.022727273,0.021276596,0.021276596,0.020408163
0.007352941,0.151079137,0.14893617,0.007092199,0.007042254,0.007042254,0.007042254,0.781690141,0.006993007,0.006944444,0.006802721,0.006802721,0.006711409
0.807692308,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.00390625,0.081081081,0.003831418,0.003831418,0.423664122,0.003816794,0.003816794,0.538167939,0.003802281,0.003787879,0.003745318,0.003745318,0.003717472
0.114310646,0.000870322,0.00086881,0.00086881,0.677951389,0.200520833,0.000868056,0.000868056,0.000867303,0.000866551,0.000864304,0.000864304,0.000862813
0.013157895,0.012658228,0.382716049,0.012345679,0.012195122,0.012195122,0.012195122,0.012195122,0.012048193,0.011904762,0.011494253,0.126436782,0.460674157
0.003496503,0.003460208,0.003436426,0.003436426,0.72260274,0.003424658,0.003424658,0.174657534,0.003412969,0.003401361,0.003367003,0.003367003,0.003344482
0.015151515,0.014492754,0.014084507,0.014084507,0.847222222,0.013888889,0.013888889,0.013888889,0.01369863,0.013513514,0.012987013,0.012987013,0.012658228
0.003067485,0.914893617,0.637462236,0.003021148,0.003012048,0.003012048,0.003012048,0.003012048,0.003003003,0.092814371,0.002967359,0.06231454,0.061946903
0.456521739,0.020408163,0.019607843,0.411764706,0.019230769,0.019230769,0.019230769,0.019230769,0.018867925,0.018518519,0.01754386,0.01754386,0.016949153
0.009433962,0.009174312,0.009009009,0.009009009,0.008928571,0.008928571,0.008928571,0.008928571,0.097345133,0.00877193,0.008547009,0.094017094,0.764705882
0.038461538,0.724137931,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.939293598,0.00110011,0.001097695,0.001097695,0.001096491,0.001096491,0.001096491,0.001096491,0.00109529,0.001094092,0.001090513,0.044711014,0.001088139
0.010416667,0.919191919,0.00990099,0.00990099,0.009803922,0.009803922,0.009803922,0.009803922,0.009708738,0.009615385,0.009345794,0.009345794,0.743119266
0.027777778,0.025641026,0.268292683,0.024390244,0.023809524,0.023809524,0.023809524,0.023809524,0.023255814,0.022727273,0.659574468,0.021276596,0.020408163
0.038461538,0.034482759,0.35483871,0.032258065,0.03125,0.03125,0.03125,0.34375,0.03030303,0.029411765,0.297297297,0.027027027,0.025641026
0.842657343,0.003460208,0.003436426,0.003436426,0.003424658,0.003424658,0.003424658,0.003424658,0.003412969,0.003401361,0.003367003,0.003367003,0.003344482
0.011627907,0.011235955,0.010989011,0.010989011,0.010869565,0.010869565,0.880434783,0.010869565,0.010752688,0.010638298,0.010309278,0.010309278,0.01010101
0.003623188,0.003584229,0.145907473,0.359430605,0.003546099,0.003546099,0.464539007,0.003546099,0.003533569,0.003521127,0.003484321,0.108013937,0.107266436
0.36746988,0.00591716,0.356725146,0.239766082,0.005813953,0.005813953,0.005813953,0.005813953,0.005780347,0.005747126,0.005649718,0.005649718,0.005586592
0.807692308,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.038461538,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.617647059,0.027027027,0.027027027,0.025641026
0.583333333,0.282051282,0.024390244,0.024390244,0.023809524,0.023809524,0.023809524,0.023809524,0.023255814,0.022727273,0.021276596,0.021276596,0.020408163
0.143026005,0.001177856,0.001175088,0.001175088,0.001173709,0.001173709,0.353286385,0.048122066,0.329425557,0.00117096,0.106184364,0.024504084,0.001164144
0.007936508,0.007751938,0.770992366,0.007633588,0.007575758,0.007575758,0.007575758,0.007575758,0.007518797,0.007462687,0.00729927,0.00729927,0.007194245
0.027777778,0.794871795,0.024390244,0.024390244,0.023809524,0.023809524,0.023809524,0.023809524,0.023255814,0.25,0.021276596,0.021276596,0.020408163
0.027777778,0.025641026,0.756097561,0.024390244,0.023809524,0.023809524,0.023809524,0.023809524,0.023255814,0.022727273,0.021276596,0.021276596,0.020408163
0.375,0.016949153,0.508196721,0.016393443,0.016129032,0.016129032,0.016129032,0.016129032,0.015873016,0.171875,0.014925373,0.014925373,0.014492754
0.001976285,0.237721022,0.88258317,0.001956947,0.001953125,0.001953125,0.001953125,0.001953125,0.001949318,0.021400778,0.079303675,0.001934236,0.021194605
0.6875,0.052631579,0.047619048,0.047619048,0.045454545,0.045454545,0.045454545,0.045454545,0.043478261,0.041666667,0.037037037,0.037037037,0.034482759
0.038461538,0.034482759,0.35483871,0.032258065,0.03125,0.03125,0.34375,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.011627907,0.011235955,0.010989011,0.010989011,0.010869565,0.010869565,0.010869565,0.010869565,0.010752688,0.010638298,0.010309278,0.010309278,0.01010101
0.038461538,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.65625,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.154411765,0.007194245,0.361702128,0.219858156,0.007042254,0.147887324,0.007042254,0.007042254,0.006993007,0.006944444,0.006802721,0.006802721,0.006711409
0.027777778,0.282051282,0.512195122,0.024390244,0.023809524,0.023809524,0.023809524,0.023809524,0.023255814,0.022727273,0.234042553,0.021276596,0.020408163
0.038461538,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.038461538,0.724137931,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.300595238,0.002949853,0.120234604,0.002932551,0.002923977,0.002923977,0.002923977,0.002923977,0.002915452,0.002906977,0.57925072,0.002881844,0.00286533
0.375,0.355932203,0.344262295,0.180327869,0.016129032,0.016129032,0.016129032,0.016129032,0.015873016,0.015625,0.164179104,0.014925373,0.014492754
0.027777778,0.538461538,0.512195122,0.268292683,0.023809524,0.023809524,0.023809524,0.023809524,0.023255814,0.022727273,0.234042553,0.021276596,0.020408163
0.621212121,0.014492754,0.154929577,0.014084507,0.013888889,0.013888889,0.013888889,0.013888889,0.01369863,0.013513514,0.012987013,0.142857143,0.139240506
0.02173913,0.020408163,0.019607843,0.019607843,0.019230769,0.019230769,0.403846154,0.019230769,0.018867925,0.018518519,0.01754386,0.01754386,0.016949153
0.375,0.00456621,0.185520362,0.230769231,0.004504505,0.004504505,0.004504505,0.004504505,0.004484305,0.183035714,0.004405286,0.004405286,0.004366812
0.011627907,0.011235955,0.010989011,0.010989011,0.880434783,0.010869565,0.010869565,0.010869565,0.010752688,0.010638298,0.010309278,0.010309278,0.01010101
0.006410256,0.257861635,0.192546584,0.00621118,0.00617284,0.00617284,0.00617284,0.74691358,0.006134969,0.006097561,0.005988024,0.005988024,0.00591716
0.094827586,0.008403361,0.008264463,0.008264463,0.008196721,0.008196721,0.172131148,0.008196721,0.089430894,0.008064516,0.007874016,0.086614173,0.705426357
0.01214128,0.00110011,0.110867179,0.79143798,0.001096491,0.001096491,0.077850877,0.012061404,0.00109529,0.001094092,0.001090513,0.001090513,0.001088139
0.038461538,0.034482759,0.032258065,0.032258065,0.65625,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.038461538,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.282051282
0.038461538,0.724137931,0.35483871,0.032258065,0.03125,0.03125,0.34375,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.017857143,0.016949153,0.836065574,0.016393443,0.016129032,0.016129032,0.016129032,0.016129032,0.015873016,0.015625,0.014925373,0.014925373,0.014492754
0.027777778,0.025641026,0.756097561,0.024390244,0.023809524,0.023809524,0.023809524,0.023809524,0.023255814,0.022727273,0.021276596,0.021276596,0.020408163
0.001736111,0.001727116,0.00172117,0.00172117,0.001718213,0.001718213,0.001718213,0.001718213,0.001715266,0.001712329,0.001703578,0.001703578,0.969439728
0.038461538,0.724137931,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.567567568,0.027027027,0.025641026
0.232954545,0.340782123,0.005524862,0.392265193,0.005494505,0.005494505,0.005494505,0.005494505,0.005464481,0.005434783,0.005347594,0.005347594,0.005291005
0.807692308,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.066455696,0.003134796,0.003115265,0.003115265,0.251552795,0.531055901,0.00310559,0.00310559,0.003095975,0.00308642,0.033639144,0.003058104,0.003039514
0.038461538,0.724137931,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.276315789,0.012658228,0.62962963,0.012345679,0.012195122,0.012195122,0.012195122,0.012195122,0.012048193,0.011904762,0.011494253,0.011494253,0.011235955
0.476744186,0.460674157,0.450549451,0.010989011,0.010869565,0.010869565,0.010869565,0.010869565,0.010752688,0.010638298,0.010309278,0.010309278,0.01010101
0.0625,0.578947368,0.523809524,0.047619048,0.045454545,0.045454545,0.045454545,0.045454545,0.043478261,0.041666667,0.037037037,0.037037037,0.034482759
0.038461538,0.379310345,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.282051282
0.005681818,0.005586592,0.502762431,0.447513812,0.005494505,0.005494505,0.005494505,0.005494505,0.005464481,0.005434783,0.005347594,0.005347594,0.005291005
0.246987952,0.00591716,0.415204678,0.005847953,0.005813953,0.005813953,0.005813953,0.005813953,0.005780347,0.063218391,0.231638418,0.005649718,0.005586592
0.007352941,0.007194245,0.007092199,0.007092199,0.007042254,0.007042254,0.781690141,0.007042254,0.006993007,0.354166667,0.006802721,0.006802721,0.006711409
0.684466019,0.148325359,0.004739336,0.004739336,0.004716981,0.004716981,0.004716981,0.004716981,0.004694836,0.098130841,0.004608295,0.004608295,0.00456621
0.0625,0.052631579,0.047619048,0.047619048,0.045454545,0.045454545,0.5,0.045454545,0.043478261,0.041666667,0.407407407,0.037037037,0.034482759
0.002808989,0.002785515,0.639889197,0.030470914,0.002762431,0.002762431,0.002762431,0.03038674,0.03030303,0.002747253,0.002724796,0.029972752,0.300813008
0.017857143,0.694915254,0.672131148,0.180327869,0.016129032,0.016129032,0.016129032,0.016129032,0.015873016,0.640625,0.462686567,0.014925373,0.014492754
0.807692308,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.476744186,0.123595506,0.340659341,0.010989011,0.010869565,0.010869565,0.010869565,0.010869565,0.010752688,0.010638298,0.010309278,0.010309278,0.01010101
0.11380597,0.001855288,0.001848429,0.001848429,0.001845018,0.001845018,0.86900369,0.038745387,0.001841621,0.038602941,0.001828154,0.001828154,0.001821494
0.007936508,0.007751938,0.465648855,0.007633588,0.007575758,0.007575758,0.007575758,0.007575758,0.007518797,0.007462687,0.00729927,0.00729927,0.438848921
0.02173913,0.020408163,0.019607843,0.019607843,0.788461538,0.019230769,0.019230769,0.019230769,0.018867925,0.018518519,0.01754386,0.01754386,0.016949153
0.176136364,0.005586592,0.005524862,0.337016575,0.115384615,0.28021978,0.005494505,0.06043956,0.005464481,0.005434783,0.005347594,0.005347594,0.058201058
0.038461538,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.34375,0.03125,0.03030303,0.029411765,0.297297297,0.027027027,0.282051282
0.038461538,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.538461538
0.0625,0.052631579,0.047619048,0.047619048,0.045454545,0.045454545,0.045454545,0.045454545,0.47826087,0.041666667,0.037037037,0.407407407,0.379310345
0.46969697,0.014492754,0.014084507,0.295774648,0.013888889,0.013888889,0.013888889,0.013888889,0.01369863,0.013513514,0.012987013,0.012987013,0.012658228
0.38559322,0.171548117,0.377593361,0.045643154,0.004132231,0.004132231,0.004132231,0.004132231,0.086419753,0.004098361,0.004048583,0.004048583,0.044176707
0.027777778,0.025641026,0.024390244,0.512195122,0.023809524,0.023809524,0.023809524,0.023809524,0.023255814,0.022727273,0.021276596,0.021276596,0.020408163
0.891304348,0.020408163,0.019607843,0.019607843,0.019230769,0.019230769,0.019230769,0.019230769,0.018867925,0.018518519,0.01754386,0.01754386,0.016949153
